Year,Carrier Number,locality,CPT,Modifier,Non Facility Fee,Facility Fee,PCTC Indicator,Status Code,Multiple Surgery Indicator
2024,4412,18,77078,TC,91.95,91.95,1,A,0
2024,4412,18,77078,26,11.91,11.91,1,A,0
2024,4412,18,77080,  ,39.41,39.41,1,A,0
2024,4412,18,77080,TC,29.85,29.85,1,A,0
2024,4412,18,77080,26,9.56,9.56,1,A,0
2024,4412,18,77081,  ,32.06,32.06,1,A,0
2024,4412,18,77081,TC,22.5,22.5,1,A,0
2024,4412,18,77081,26,9.56,9.56,1,A,0
2024,4412,18,77084,  ,328.6,328.6,1,A,0
2024,4412,18,77084,TC,251.81,251.81,1,A,0
2024,4412,18,77084,26,76.79,76.79,1,A,0
2024,4412,18,77085,  ,53.94,53.94,1,A,0
2024,4412,18,77085,TC,39.67,39.67,1,A,0
2024,4412,18,77085,26,14.27,14.27,1,A,0
2024,4412,18,77086,  ,34.05,34.05,1,A,0
2024,4412,18,77086,TC,25.84,25.84,1,A,0
2024,4412,18,77086,26,8.21,8.21,1,A,0
2024,4412,18,77089,  ,40.88,40.88,4,A,0
2024,4412,18,77090,  ,2.81,2.81,3,A,0
2024,4412,18,77091,  ,28.18,28.18,3,A,0
2024,4412,18,77092,  ,9.89,9.89,2,A,0
2024,4412,18,77261,  ,72,72,2,A,0
2024,4412,18,77262,  ,110.33,110.33,2,A,0
2024,4412,18,77263,  ,171.66,171.66,2,A,0
2024,4412,18,77280,  ,270.57,270.57,1,A,0
2024,4412,18,77280,TC,232.51,232.51,1,A,0
2024,4412,18,77280,26,38.06,38.06,1,A,0
2024,4412,18,77285,  ,442.91,442.91,1,A,0
2024,4412,18,77285,TC,385.56,385.56,1,A,0
2024,4412,18,77285,26,57.35,57.35,1,A,0
2024,4412,18,77290,  ,450.31,450.31,1,A,0
2024,4412,18,77290,TC,367,367,1,A,0
2024,4412,18,77290,26,83.32,83.32,1,A,0
2024,4412,18,77293,  ,411.21,411.21,1,A,0
2024,4412,18,77293,TC,304.9,304.9,1,A,0
2024,4412,18,77293,26,106.32,106.32,1,A,0
2024,4412,18,77295,  ,486.4,486.4,1,A,0
2024,4412,18,77295,TC,258.7,258.7,1,A,0
2024,4412,18,77295,26,227.7,227.7,1,A,0
2024,4412,18,77300,  ,66.87,66.87,1,A,0
2024,4412,18,77300,TC,33.86,33.86,1,A,0
2024,4412,18,77300,26,33.02,33.02,1,A,0
2024,4412,18,77301,  ,1860.58,1860.58,1,A,0
2024,4412,18,77301,TC,1436.05,1436.05,1,A,0
2024,4412,18,77301,26,424.53,424.53,1,A,0
2024,4412,18,77306,  ,150.17,150.17,1,A,0
2024,4412,18,77306,TC,75.73,75.73,1,A,0
2024,4412,18,77306,26,74.44,74.44,1,A,0
2024,4412,18,77307,  ,291.02,291.02,1,A,0
2024,4412,18,77307,TC,137.09,137.09,1,A,0
2024,4412,18,77307,26,153.93,153.93,1,A,0
2024,4412,18,77316,  ,248.73,248.73,1,A,0
2024,4412,18,77316,TC,174.29,174.29,1,A,0
2024,4412,18,77316,26,74.44,74.44,1,A,0
2024,4412,18,77317,  ,327.09,327.09,1,A,0
2024,4412,18,77317,TC,229.51,229.51,1,A,0
2024,4412,18,77317,26,97.57,97.57,1,A,0
2024,4412,18,77318,  ,463.98,463.98,1,A,0
2024,4412,18,77318,TC,310.38,310.38,1,A,0
2024,4412,18,77318,26,153.59,153.59,1,A,0
2024,4412,18,77321,  ,95.51,95.51,1,A,0
2024,4412,18,77321,TC,44.87,44.87,1,A,0
2024,4412,18,77321,26,50.64,50.64,1,A,0
2024,4412,18,77331,  ,66.1,66.1,1,A,0
2024,4412,18,77331,TC,19.5,19.5,1,A,0
2024,4412,18,77331,26,46.6,46.6,1,A,0
2024,4412,18,77332,  ,39.97,39.97,1,A,0
2024,4412,18,77332,TC,15.83,15.83,1,A,0
2024,4412,18,77332,26,24.14,24.14,1,A,0
2024,4412,18,77333,  ,138.04,138.04,1,A,0
2024,4412,18,77333,TC,98.29,98.29,1,A,0
2024,4412,18,77333,26,39.74,39.74,1,A,0
2024,4412,18,77334,  ,127.1,127.1,1,A,0
2024,4412,18,77334,TC,65.91,65.91,1,A,0
2024,4412,18,77334,26,61.19,61.19,1,A,0
2024,4412,18,77336,  ,90.23,90.23,3,A,0
2024,4412,18,77338,  ,474.65,474.65,1,A,0
2024,4412,18,77338,TC,246.61,246.61,1,A,0
2024,4412,18,77338,26,228.03,228.03,1,A,0
2024,4412,18,77370,  ,146.93,146.93,3,A,0
2024,4412,18,77372,  ,957.25,957.25,3,A,0
2024,4412,18,77373,  ,999.99,999.99,3,A,0
2024,4412,18,77401,  ,41.87,41.87,3,A,0
2024,4412,18,77417,  ,15.16,15.16,3,A,0
2024,4412,18,77427,  ,195.06,195.06,2,A,9
2024,4412,18,77431,  ,110.2,110.2,2,A,0
2024,4412,18,77432,  ,434.43,434.43,2,A,0
2024,4412,18,77435,  ,656.89,656.89,2,A,0
2024,4412,18,77469,  ,326.37,326.37,0,A,0
2024,4412,18,77470,  ,144.46,144.46,1,A,0
2024,4412,18,77470,TC,36.33,36.33,1,A,0
2024,4412,18,77470,26,108.13,108.13,1,A,0
2024,4412,18,77600,  ,547.98,547.98,1,R,0
2024,4412,18,77600,TC,475.91,475.91,1,R,0
2024,4412,18,77600,26,72.07,72.07,1,R,0
2024,4412,18,77605,  ,952.75,952.75,1,R,0
2024,4412,18,77605,TC,847.65,847.65,1,R,0
2024,4412,18,77605,26,105.1,105.1,1,R,0
2024,4412,18,77610,  ,688.01,688.01,1,R,0
2024,4412,18,77610,TC,617.94,617.94,1,R,0
2024,4412,18,77610,26,70.07,70.07,1,R,0
2024,4412,18,77615,  ,1080.06,1080.06,1,R,0
2024,4412,18,77615,TC,981.81,981.81,1,R,0
2024,4412,18,77615,26,98.24,98.24,1,R,0
2024,4412,18,77620,  ,644.48,644.48,1,R,0
2024,4412,18,77620,TC,556.85,556.85,1,R,0
2024,4412,18,77620,26,87.63,87.63,1,R,0
2024,4412,18,77750,  ,399.32,399.32,1,A,0
2024,4412,18,77750,TC,133.56,133.56,1,A,0
2024,4412,18,77750,26,265.76,265.76,1,A,0
2024,4412,18,77761,  ,426.87,426.87,1,A,0
2024,4412,18,77761,TC,222.3,222.3,1,A,0
2024,4412,18,77761,26,204.56,204.56,1,A,0
2024,4412,18,77762,  ,561.47,561.47,1,A,0
2024,4412,18,77762,TC,255.29,255.29,1,A,0
2024,4412,18,77762,26,306.17,306.17,1,A,0
2024,4412,18,77763,  ,793.73,793.73,1,A,0
2024,4412,18,77763,TC,333.63,333.63,1,A,0
2024,4412,18,77763,26,460.1,460.1,1,A,0
2024,4412,18,77767,  ,252.01,252.01,1,A,0
2024,4412,18,77767,TC,196.33,196.33,1,A,0
2024,4412,18,77767,26,55.68,55.68,1,A,0
2024,4412,18,77768,  ,369.2,369.2,1,A,0
2024,4412,18,77768,TC,294.75,294.75,1,A,0
2024,4412,18,77768,26,74.44,74.44,1,A,0
2024,4412,18,77770,  ,351.5,351.5,1,A,0
2024,4412,18,77770,TC,247.88,247.88,1,A,0
2024,4412,18,77770,26,103.63,103.63,1,A,0
2024,4412,18,77771,  ,611.69,611.69,1,A,0
2024,4412,18,77771,TC,409.81,409.81,1,A,0
2024,4412,18,77771,26,201.87,201.87,1,A,0
2024,4412,18,77772,  ,913.32,913.32,1,A,0
2024,4412,18,77772,TC,628.11,628.11,1,A,0
2024,4412,18,77772,26,285.21,285.21,1,A,0
2024,4412,18,77778,  ,932.87,932.87,1,A,0
2024,4412,18,77778,TC,467.25,467.25,1,A,0
2024,4412,18,77778,26,465.62,465.62,1,A,0
2024,4412,18,77789,  ,134.91,134.91,1,A,0
2024,4412,18,77789,TC,74.06,74.06,1,A,0
2024,4412,18,77789,26,60.86,60.86,1,A,0
2024,4412,18,77790,  ,18.3,18.3,3,A,0
2024,4412,18,78012,  ,81.74,81.74,1,A,0
2024,4412,18,78012,TC,72.86,72.86,1,A,0
2024,4412,18,78012,26,8.89,8.89,1,A,0
2024,4412,18,78013,  ,172.56,172.56,1,A,0
2024,4412,18,78013,TC,155.12,155.12,1,A,0
2024,4412,18,78013,26,17.43,17.43,1,A,0
2024,4412,18,78014,  ,219.01,219.01,1,A,0
2024,4412,18,78014,TC,195.86,195.86,1,A,0
2024,4412,18,78014,26,23.16,23.16,1,A,0
2024,4412,18,78015,  ,213.53,213.53,1,A,0
2024,4412,18,78015,TC,181.5,181.5,1,A,0
2024,4412,18,78015,26,32.03,32.03,1,A,0
2024,4412,18,78016,  ,254.32,254.32,1,A,0
2024,4412,18,78016,TC,221.84,221.84,1,A,0
2024,4412,18,78016,26,32.49,32.49,1,A,0
2024,4412,18,78018,  ,285.86,285.86,1,A,0
2024,4412,18,78018,TC,247.07,247.07,1,A,0
2024,4412,18,78018,26,38.78,38.78,1,A,0
2024,4412,18,78020,  ,78.89,78.89,1,A,0
2024,4412,18,78020,TC,52.69,52.69,1,A,0
2024,4412,18,78020,26,26.2,26.2,1,A,0
2024,4412,18,78070,  ,271.28,271.28,1,A,0
2024,4412,18,78070,TC,233.39,233.39,1,A,0
2024,4412,18,78070,26,37.89,37.89,1,A,0
2024,4412,18,78071,  ,322.78,322.78,1,A,0
2024,4412,18,78071,TC,266.44,266.44,1,A,0
2024,4412,18,78071,26,56.34,56.34,1,A,0
2024,4412,18,78072,  ,400.32,400.32,1,A,0
2024,4412,18,78072,TC,326.67,326.67,1,A,0
2024,4412,18,78072,26,73.65,73.65,1,A,0
2024,4412,18,78075,  ,408.08,408.08,1,A,0
2024,4412,18,78075,TC,372.55,372.55,1,A,0
2024,4412,18,78075,26,35.53,35.53,1,A,0
2024,4412,18,78102,  ,161.61,161.61,1,A,0
2024,4412,18,78102,TC,136.76,136.76,1,A,0
2024,4412,18,78102,26,24.84,24.84,1,A,0
2024,4412,18,78103,  ,172.23,172.23,1,A,0
2024,4412,18,78103,TC,142.44,142.44,1,A,0
2024,4412,18,78103,26,29.79,29.79,1,A,0
2024,4412,18,78104,  ,231.41,231.41,1,A,0
2024,4412,18,78104,TC,194.66,194.66,1,A,0
2024,4412,18,78104,26,36.76,36.76,1,A,0
2024,4412,18,78110,  ,69.86,69.86,1,A,0
2024,4412,18,78110,TC,61.97,61.97,1,A,0
2024,4412,18,78110,26,7.88,7.88,1,A,0
2024,4412,18,78111,  ,73.87,73.87,1,A,0
2024,4412,18,78111,TC,64.98,64.98,1,A,0
2024,4412,18,78111,26,8.9,8.9,1,A,0
2024,4412,18,78120,  ,71.54,71.54,1,A,0
2024,4412,18,78120,TC,61.97,61.97,1,A,0
2024,4412,18,78120,26,9.57,9.57,1,A,0
2024,4412,18,78121,  ,77.92,77.92,1,A,0
2024,4412,18,78121,TC,64.98,64.98,1,A,0
2024,4412,18,78121,26,12.94,12.94,1,A,0
2024,4412,18,78122,  ,99.13,99.13,1,A,0
2024,4412,18,78122,TC,78.67,78.67,1,A,0
2024,4412,18,78122,26,20.47,20.47,1,A,0
2024,4412,18,78130,  ,125.37,125.37,1,A,0
2024,4412,18,78130,TC,100.97,100.97,1,A,0
2024,4412,18,78130,26,24.4,24.4,1,A,0
2024,4412,18,78140,  ,110.54,110.54,1,A,0
2024,4412,18,78140,TC,86.15,86.15,1,A,0
2024,4412,18,78140,26,24.4,24.4,1,A,0
2024,4412,18,78185,  ,155.74,155.74,1,A,0
2024,4412,18,78185,TC,139.77,139.77,1,A,0
2024,4412,18,78185,26,15.97,15.97,1,A,0
2024,4412,18,78191,  ,125.37,125.37,1,A,0
2024,4412,18,78191,TC,100.97,100.97,1,A,0
2024,4412,18,78191,26,24.4,24.4,1,A,0
2024,4412,18,78195,  ,326.25,326.25,1,A,0
2024,4412,18,78195,TC,270.25,270.25,1,A,0
2024,4412,18,78195,26,56.01,56.01,1,A,0
2024,4412,18,78201,  ,177.93,177.93,1,A,0
2024,4412,18,78201,TC,157.8,157.8,1,A,0
2024,4412,18,78201,26,20.13,20.13,1,A,0
2024,4412,18,78202,  ,195.65,195.65,1,A,0
2024,4412,18,78202,TC,172.15,172.15,1,A,0
2024,4412,18,78202,26,23.49,23.49,1,A,0
2024,4412,18,78215,  ,183.29,183.29,1,A,0
2024,4412,18,78215,TC,160.47,160.47,1,A,0
2024,4412,18,78215,26,22.82,22.82,1,A,0
2024,4412,18,78216,  ,129.03,129.03,1,A,0
2024,4412,18,78216,TC,103.17,103.17,1,A,0
2024,4412,18,78216,26,25.85,25.85,1,A,0
2024,4412,18,78226,  ,298.63,298.63,1,A,0
2024,4412,18,78226,TC,263.43,263.43,1,A,0
2024,4412,18,78226,26,35.2,35.2,1,A,0
2024,4412,18,78227,  ,400.46,400.46,1,A,0
2024,4412,18,78227,TC,358.19,358.19,1,A,0
2024,4412,18,78227,26,42.27,42.27,1,A,0
2024,4412,18,78230,  ,164.91,164.91,1,A,0
2024,4412,18,78230,TC,143.44,143.44,1,A,0
2024,4412,18,78230,26,21.47,21.47,1,A,0
2024,4412,18,78231,  ,104.84,104.84,1,A,0
2024,4412,18,78231,TC,84.14,84.14,1,A,0
2024,4412,18,78231,26,20.69,20.69,1,A,0
2024,4412,18,78232,  ,102.81,102.81,1,A,0
2024,4412,18,78232,TC,84.14,84.14,1,A,0
2024,4412,18,78232,26,18.67,18.67,1,A,0
2024,4412,18,78258,  ,199.2,199.2,1,A,0
2024,4412,18,78258,TC,165.81,165.81,1,A,0
2024,4412,18,78258,26,33.4,33.4,1,A,0
2024,4412,18,78261,  ,186.03,186.03,1,A,0
2024,4412,18,78261,TC,158.6,158.6,1,A,0
2024,4412,18,78261,26,27.43,27.43,1,A,0
2024,4412,18,78262,  ,228.03,228.03,1,A,0
2024,4412,18,78262,TC,195.66,195.66,1,A,0
2024,4412,18,78262,26,32.37,32.37,1,A,0
2024,4412,18,78264,  ,304.13,304.13,1,A,0
2024,4412,18,78264,TC,266.91,266.91,1,A,0
2024,4412,18,78264,26,37.22,37.22,1,A,0
2024,4412,18,78265,  ,361.29,361.29,1,A,0
2024,4412,18,78265,TC,315.65,315.65,1,A,0
2024,4412,18,78265,26,45.64,45.64,1,A,0
2024,4412,18,78266,  ,410.88,410.88,1,A,0
2024,4412,18,78266,TC,361.86,361.86,1,A,0
2024,4412,18,78266,26,49.01,49.01,1,A,0
2024,4412,18,78278,  ,321.03,321.03,1,A,0
2024,4412,18,78278,TC,274.25,274.25,1,A,0
2024,4412,18,78278,26,46.78,46.78,1,A,0
2024,4412,18,78282,26,15.3,15.3,1,A,0
2024,4412,18,78290,  ,302.29,302.29,1,A,0
2024,4412,18,78290,TC,270.58,270.58,1,A,0
2024,4412,18,78290,26,31.7,31.7,1,A,0
2024,4412,18,78291,  ,244.4,244.4,1,A,0
2024,4412,18,78291,TC,202,202,1,A,0
2024,4412,18,78291,26,42.4,42.4,1,A,0
2024,4412,18,78300,  ,208.04,208.04,1,A,0
2024,4412,18,78300,TC,178.69,178.69,1,A,0
2024,4412,18,78300,26,29.35,29.35,1,A,0
2024,4412,18,78305,  ,251.12,251.12,1,A,0
2024,4412,18,78305,TC,212.22,212.22,1,A,0
2024,4412,18,78305,26,38.91,38.91,1,A,0
2024,4412,18,78306,  ,271.17,271.17,1,A,4
2024,4412,18,78306,TC,230.91,230.91,1,A,4
2024,4412,18,78306,26,40.25,40.25,1,A,4
2024,4412,18,78315,  ,319.04,319.04,1,A,0
2024,4412,18,78315,TC,270.91,270.91,1,A,0
2024,4412,18,78315,26,48.13,48.13,1,A,0
2024,4412,18,78414,26,21,21,1,A,0
2024,4412,18,78428,  ,175.18,175.18,1,A,6
2024,4412,18,78428,TC,139.1,139.1,1,A,6
2024,4412,18,78428,26,36.08,36.08,1,A,6
2024,4412,18,78429,26,78.91,78.91,1,A,0
2024,4412,18,78430,26,75.07,75.07,1,A,0
2024,4412,18,78431,26,87.65,87.65,1,A,0
2024,4412,18,78432,26,93.85,93.85,1,A,0
2024,4412,18,78433,26,102.74,102.74,1,A,0
2024,4412,18,78434,26,28.88,28.88,1,A,0
2024,4412,18,78445,  ,190.37,190.37,1,A,6
2024,4412,18,78445,TC,165.47,165.47,1,A,6
2024,4412,18,78445,26,24.89,24.89,1,A,6
2024,4412,18,78451,  ,315.36,315.36,1,A,6
2024,4412,18,78451,TC,251.08,251.08,1,A,6
2024,4412,18,78451,26,64.28,64.28,1,A,6
2024,4412,18,78452,  ,436.19,436.19,1,A,6
2024,4412,18,78452,TC,360.33,360.33,1,A,6
2024,4412,18,78452,26,75.86,75.86,1,A,6
2024,4412,18,78453,  ,268.21,268.21,1,A,6
2024,4412,18,78453,TC,222.7,222.7,1,A,6
2024,4412,18,78453,26,45.51,45.51,1,A,6
2024,4412,18,78454,  ,401.03,401.03,1,A,6
2024,4412,18,78454,TC,337.16,337.16,1,A,6
2024,4412,18,78454,26,63.87,63.87,1,A,6
2024,4412,18,78456,  ,290.38,290.38,1,A,6
2024,4412,18,78456,TC,243.87,243.87,1,A,6
2024,4412,18,78456,26,46.51,46.51,1,A,6
2024,4412,18,78457,  ,157.63,157.63,1,A,6
2024,4412,18,78457,TC,120.07,120.07,1,A,6
2024,4412,18,78457,26,37.56,37.56,1,A,6
2024,4412,18,78458,  ,194.52,194.52,1,A,6
2024,4412,18,78458,TC,151.12,151.12,1,A,6
2024,4412,18,78458,26,43.41,43.41,1,A,6
2024,4412,18,78459,26,73.18,73.18,1,A,0
2024,4412,18,78466,  ,168,168,1,A,6
2024,4412,18,78466,TC,136.09,136.09,1,A,6
2024,4412,18,78466,26,31.91,31.91,1,A,6
2024,4412,18,78468,  ,184.87,184.87,1,A,6
2024,4412,18,78468,TC,147.44,147.44,1,A,6
2024,4412,18,78468,26,37.42,37.42,1,A,6
2024,4412,18,78469,  ,206.95,206.95,1,A,6
2024,4412,18,78469,TC,164.14,164.14,1,A,6
2024,4412,18,78469,26,42.81,42.81,1,A,6
2024,4412,18,78472,  ,212.11,212.11,1,A,6
2024,4412,18,78472,TC,166.14,166.14,1,A,6
2024,4412,18,78472,26,45.97,45.97,1,A,6
2024,4412,18,78473,  ,270.32,270.32,1,A,6
2024,4412,18,78473,TC,202,202,1,A,6
2024,4412,18,78473,26,68.32,68.32,1,A,6
2024,4412,18,78481,  ,166.91,166.91,1,A,6
2024,4412,18,78481,TC,120.93,120.93,1,A,6
2024,4412,18,78481,26,45.97,45.97,1,A,6
2024,4412,18,78483,  ,224.11,224.11,1,A,6
2024,4412,18,78483,TC,155.46,155.46,1,A,6
2024,4412,18,78483,26,68.66,68.66,1,A,6
2024,4412,18,78491,26,71.69,71.69,1,A,0
2024,4412,18,78492,26,84.27,84.27,1,A,0
2024,4412,18,78494,  ,213.86,213.86,1,A,6
2024,4412,18,78494,TC,158.46,158.46,1,A,6
2024,4412,18,78494,26,55.4,55.4,1,A,6
2024,4412,18,78496,  ,42.66,42.66,1,A,0
2024,4412,18,78496,TC,19.17,19.17,1,A,0
2024,4412,18,78496,26,23.49,23.49,1,A,0
2024,4412,18,78579,  ,173.47,173.47,1,A,0
2024,4412,18,78579,TC,150.65,150.65,1,A,0
2024,4412,18,78579,26,22.82,22.82,1,A,0
2024,4412,18,78580,  ,218.37,218.37,1,A,0
2024,4412,18,78580,TC,183.5,183.5,1,A,0
2024,4412,18,78580,26,34.87,34.87,1,A,0
2024,4412,18,78582,  ,305.57,305.57,1,A,0
2024,4412,18,78582,TC,255.42,255.42,1,A,0
2024,4412,18,78582,26,50.15,50.15,1,A,0
2024,4412,18,78597,  ,185.05,185.05,1,A,0
2024,4412,18,78597,TC,151.32,151.32,1,A,0
2024,4412,18,78597,26,33.73,33.73,1,A,0
2024,4412,18,78598,  ,277.17,277.17,1,A,0
2024,4412,18,78598,TC,238.39,238.39,1,A,0
2024,4412,18,78598,26,38.78,38.78,1,A,0
2024,4412,18,78600,  ,169.58,169.58,1,A,0
2024,4412,18,78600,TC,148.78,148.78,1,A,0
2024,4412,18,78600,26,20.8,20.8,1,A,0
2024,4412,18,78601,  ,201.66,201.66,1,A,0
2024,4412,18,78601,TC,177.83,177.83,1,A,0
2024,4412,18,78601,26,23.83,23.83,1,A,0
2024,4412,18,78605,  ,187.44,187.44,1,A,0
2024,4412,18,78605,TC,161.8,161.8,1,A,0
2024,4412,18,78605,26,25.64,25.64,1,A,0
2024,4412,18,78606,  ,303.27,303.27,1,A,0
2024,4412,18,78606,TC,273.25,273.25,1,A,0
2024,4412,18,78606,26,30.02,30.02,1,A,0
2024,4412,18,78608,26,69.14,69.14,1,A,0
2024,4412,18,78610,  ,163.05,163.05,1,A,0
2024,4412,18,78610,TC,149.11,149.11,1,A,0
2024,4412,18,78610,26,13.93,13.93,1,A,0
2024,4412,18,78630,  ,309.63,309.63,1,A,0
2024,4412,18,78630,TC,277.93,277.93,1,A,0
2024,4412,18,78630,26,31.7,31.7,1,A,0
2024,4412,18,78635,  ,310.61,310.61,1,A,0
2024,4412,18,78635,TC,281.26,281.26,1,A,0
2024,4412,18,78635,26,29.34,29.34,1,A,0
2024,4412,18,78645,  ,297.24,297.24,1,A,0
2024,4412,18,78645,TC,270.58,270.58,1,A,0
2024,4412,18,78645,26,26.66,26.66,1,A,0
2024,4412,18,78650,  ,249.24,249.24,1,A,0
2024,4412,18,78650,TC,224.84,224.84,1,A,0
2024,4412,18,78650,26,24.4,24.4,1,A,0
2024,4412,18,78660,  ,133.75,133.75,1,A,0
2024,4412,18,78660,TC,112.72,112.72,1,A,0
2024,4412,18,78660,26,21.03,21.03,1,A,0
2024,4412,18,78700,  ,159.57,159.57,1,A,0
2024,4412,18,78700,TC,138.76,138.76,1,A,0
2024,4412,18,78700,26,20.8,20.8,1,A,0
2024,4412,18,78701,  ,209.33,209.33,1,A,0
2024,4412,18,78701,TC,186.17,186.17,1,A,0
2024,4412,18,78701,26,23.15,23.15,1,A,0
2024,4412,18,78707,  ,216.78,216.78,1,A,0
2024,4412,18,78707,TC,172.49,172.49,1,A,0
2024,4412,18,78707,26,44.3,44.3,1,A,0
2024,4412,18,78708,  ,177.08,177.08,1,A,0
2024,4412,18,78708,TC,120.87,120.87,1,A,0
2024,4412,18,78708,26,56.21,56.21,1,A,0
2024,4412,18,78709,  ,340.35,340.35,1,A,0
2024,4412,18,78709,TC,274.92,274.92,1,A,0
2024,4412,18,78709,26,65.43,65.43,1,A,0
2024,4412,18,78725,  ,97.64,97.64,1,A,0
2024,4412,18,78725,TC,80.67,80.67,1,A,0
2024,4412,18,78725,26,16.97,16.97,1,A,0
2024,4412,18,78730,  ,68.63,68.63,1,A,0
2024,4412,18,78730,TC,61.23,61.23,1,A,0
2024,4412,18,78730,26,7.4,7.4,1,A,0
2024,4412,18,78740,  ,211.69,211.69,1,A,0
2024,4412,18,78740,TC,185.17,185.17,1,A,0
2024,4412,18,78740,26,26.52,26.52,1,A,0
2024,4412,18,78761,  ,198.66,198.66,1,A,0
2024,4412,18,78761,TC,164.47,164.47,1,A,0
2024,4412,18,78761,26,34.19,34.19,1,A,0
2024,4412,18,78800,  ,234.3,234.3,1,A,0
2024,4412,18,78800,TC,202.87,202.87,1,A,0
2024,4412,18,78800,26,31.43,31.43,1,A,0
2024,4412,18,78801,  ,250.75,250.75,1,A,0
2024,4412,18,78801,TC,216.56,216.56,1,A,0
2024,4412,18,78801,26,34.2,34.2,1,A,0
2024,4412,18,78802,  ,283.16,283.16,1,A,4
2024,4412,18,78802,TC,245.94,245.94,1,A,4
